Fecha,Campania,Plataforma,inversion,evento_objetivo,Instalaciones,cvr
2024-12-21,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(GAMERS-EMP)_INTE_REGIST_APP _SPA,TikTok Ads,23.87000000000000099475983006414026021957,0,2,0.0
2024-12-21,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,19.89999999999999857891452847979962825775,0,1,0.0
2024-12-21,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,150,32,165,0.19393939393939394
2024-12-22,BOOMIT_PEIG_EC_GADS_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_UAC_SPA,Google Ads,408.31999999999999317878973670303821563721,85,411,0.20681265206812652
2024-12-22,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,51.71000000000000018651746813702629879117,6,18,0.33333333333333331
2024-12-22,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,80.70000000000000387433141124660096465961,17,53,0.32075471698113206
2024-12-22,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(BIG-PROMO)_BROA_CLICK _TRAF_SPA,Meta,10.49000000000000021316282072803005576134,0,0,0.0
2024-12-22,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(PROMO-PEIGO-NAVIDAD)_BBDD_CLICK _TRAF_SPA,Meta,21.61000000000000120792265079217031598091,0,0,0.0
2024-12-22,BOOMIT_PEIG_EC_META_TRAFICO_WEB_(PODCAST-BRANDING)_BROA_CLICK _TRAF_SPA,Meta,14.83000000000000014564738304301272364682,0,0,0.0
2024-12-22,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(GAMERS-EMP)_INTE_REGIST_APP _SPA,TikTok Ads,24.05000000000000071054273576010018587112,1,2,0.5
2024-12-22,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,20.03999999999999914734871708787977695465,0,2,0.0
2024-12-22,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(REGISTRO-SMART)_BROA_REGIST_APP _SPA,TikTok Ads,150,42,209,0.20095693779904306
2024-12-23,BOOMIT_PEIG_EC_GADS_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_UAC_SPA,Google Ads,408.5,92,421,0.21852731591448932
2024-12-23,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,50.94000000000000061284310959308641031384,4,15,0.26666666666666666
2024-12-23,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,78.67999999999999838698472309772569133201,11,51,0.21568627450980393
2024-12-23,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(BIG-PROMO)_BROA_CLICK _TRAF_SPA,Meta,10.11999999999999921840299066388979554176,0,0,0.0
2024-12-23,BOOMIT_PEIG_EC_META_TRAFICO_GRAL_(PROMO-PEIGO-NAVIDAD)_BBDD_CLICK _TRAF_SPA,Meta,20.83000000000000007105427357601001858711,0,0,0.0
2024-12-23,BOOMIT_PEIG_EC_META_TRAFICO_WEB_(PODCAST-BRANDING)_BROA_CLICK _TRAF_SPA,Meta,13.55999999999999948950557548954520825646,0,0,0.0
2024-12-23,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(GAMERS-EMP)_INTE_REGIST_APP _SPA,TikTok Ads,24.03999999999999914734871708787977695465,1,4,0.25
2024-12-23,BOOMIT_PEIG_EC_TIKT_ADQUISI_ANDROID_(MANUAL)_BROA_REGIST_APP _SPA,TikTok Ads,20.0300000000000011368683772161602973938,1,2,0.5
