Fecha,Campania,Plataforma,inversion,evento_objetivo,Instalaciones,cvr
2025-03-12,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(CASH-IN)_BROA_ADDT_APP_SPA,Meta,107.28000000000000502264896340420818887652,29,38,0.76315789473684215
2025-03-17,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(CASH-IN)_BROA_ADDT_APP_SPA,Meta,85.85999999999999454658450304123107343913,17,36,0.47222222222222221
2025-03-11,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(CASH-IN)_BROA_ADDT_APP_SPA,Meta,130.08999999999999253041949032194679602981,18,54,0.33333333333333331
2025-03-15,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(CASH-IN)_BROA_ADDT_APP_SPA,Meta,80.5599999999999995536903441006870707497,7,22,0.31818181818181818
2025-03-08,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(CASH-IN)_BROA_ADDT_APP_SPA,Meta,0,1,0,0.0
2025-03-10,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(CASH-IN)_BROA_ADDT_APP_SPA,Meta,132.27999999999999092281655066472012549638,12,26,0.46153846153846156
2025-03-13,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(CASH-IN)_BROA_ADDT_APP_SPA,Meta,75.57999999999999962696506372594740241767,16,25,0.64
2025-03-17,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,0,1,0,0.0
2025-03-13,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,0,2,0,0.0
2025-03-18,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,0,1,0,0.0
2025-03-09,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,0,1,0,0.0
2025-03-04,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,0,1,0,0.0
2025-03-11,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,0,2,0,0.0
2025-03-16,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,0,1,0,0.0
2025-03-05,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,0,1,0,0.0
2025-03-06,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(GAMERS)_INTE_REGIST_APP _SPA,Meta,0,1,0,0.0
2025-03-15,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,481.91999999999999676481010624229384120554,120,271,0.44280442804428044
2025-03-05,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,318.0000000000000023592239273284576484002,112,234,0.47863247863247865
2025-03-16,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,708.67000000000003379074797749126446433367,103,208,0.49519230769230771
2025-03-04,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,374.35999999999999893196545031059940811248,75,179,0.41899441340782123
2025-03-06,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,295.44999999999999695798891252707107923925,64,163,0.39263803680981596
2025-03-12,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,301.96999999999999070299239178893913049251,129,227,0.56828193832599116
2025-03-10,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,363.15000000000001056932319443149026483298,120,230,0.52173913043478259
2025-03-09,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,342.76000000000000356159546299750218167901,65,167,0.38922155688622756
2025-03-14,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,456.32999999999999371502745759698882466182,118,260,0.45384615384615384
2025-03-11,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,331.76999999999999779731751914368942379951,130,293,0.44368600682593856
2025-03-07,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,301.59000000000000851763104492420097813011,45,171,0.26315789473684209
2025-03-18,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,456.08000000000000595523630408933968283238,113,213,0.53051643192488263
2025-03-13,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,459.02000000000001095346036095179442781956,138,263,0.52471482889733845
2025-03-08,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,300.20999999999999729993760411161929368971,64,159,0.40251572327044027
2025-03-17,BOOMIT_PEIG_EC_META_ADQUISI_ANDROID_(PRIMTARJ)_BROA_REGIST_APP _SPA,Meta,520.66999999999998349764496197167318314314,185,386,0.47927461139896371
2025-03-16,BOOMIT_PEIG_EC_META_BRANDIN_GRAL_(ECUADOR)_BROA_ALCANC_APP,Meta,86.34000000000000163424829224823042750359,0,0,0.0
2025-03-15,BOOMIT_PEIG_EC_META_BRANDIN_GRAL_(ECUADOR)_BROA_ALCANC_APP,Meta,71.92999999999999971578290569595992565155,0,0,0.0
2025-03-17,BOOMIT_PEIG_EC_META_BRANDIN_GRAL_(ECUADOR)_BROA_ALCANC_APP,Meta,79.04999999999999715782905695959925651551,0,0,0.0
2025-03-14,BOOMIT_PEIG_EC_META_BRANDIN_GRAL_(ECUADOR)_BROA_ALCANC_APP,Meta,75.64000000000000056843418860808014869689,0,0,0.0
